path,orig,res,norm_orig,norm_res,status,denorm_res,word_diff
4285,partiet vill också riva upp systemet med individuella inkomstgränser vid prövning av bostadsbidrag innan det hunnit träda i kraft vid årsskiftet,"Moderata Samlingspartiet, Vänsterpartiet och Miljöpartiet har inte deltagit i utskottets beslut vad gäller anslagen.",partiet vill också riva upp systemet med individuella inkomstgränser vid prövning av bostadsbidrag innan det hunnit träda i kraft vid årsskiftet,moderata samlingspartiet vänsterpartiet och miljöpartiet har inte deltagit i utskottets beslut vad gäller anslagen,hard_mismatch,"Moderata Samlingspartiet, Vänsterpartiet och Miljöpartiet har inte deltagit i utskottets beslut vad gäller anslagen.",21
5137,programmet är komplett och mycket bra och är enkelt att använda,Programmet är utvecklat i nära samarbete med Microsoft.,programmet är komplett och mycket bra och är enkelt att använda,programmet är utvecklat i nära samarbete med microsoft,hard_mismatch,Programmet är utvecklat i nära samarbete med Microsoft.,9
4228,detta är ett skäl för att lindra fastighetsskattens effekter och på sikt slopa den,Fastighetsskatten kommer att chockhöjas år 2001 när frysningen av taxeringsvärdena upphör.,detta är ett skäl för att lindra fastighetsskattens effekter och på sikt slopa den,fastighetsskatten kommer att chockhöjas år 2001 när frysningen av taxeringsvärdena upphör,hard_mismatch,Fastighetsskatten kommer att chockhöjas år 2001 när frysningen av taxeringsvärdena upphör.,13
4664,det är bara drygt femtio år sedan som hakkorset var en helig och positiv symbol idag är det en av de mest förhatliga som finns,För framtidsmänniskan är det ingen större skillnad mellan oss som lever idag och de gamla vikingarna eller mellan oss och kromaniomänniskan.,det är bara drygt femtio år sedan som hakkorset var en helig och positiv symbol idag är det en av de mest förhatliga som finns,för framtidsmänniskan är det ingen större skillnad mellan oss som lever idag och de gamla vikingarna eller mellan oss och kromaniomänniskan,hard_mismatch,För framtidsmänniskan är det ingen större skillnad mellan oss som lever idag och de gamla vikingarna eller mellan oss och kromaniomänniskan.,24
4190,det är fältropen för vårens brittiska eu-ordförandeskap,De senaste åren har EU varit alldeles för upptaget med institutionella hårklyverier.,det är fältropen för vårens brittiska euordförandeskap,de senaste åren har eu varit alldeles för upptaget med institutionella hårklyverier,hard_mismatch,De senaste åren har EU varit alldeles för upptaget med institutionella hårklyverier.,11
4808,ett resultat som jag är nöjd med,om du än ser dem.,ett resultat som jag är nöjd med,om du än ser dem,hard_mismatch,om du än ser dem.,7
5050,dessutom är den en aningen snabbare än tidigare versioner,Den affär vi gjorde gjordes när vi inte hade några andra alternativ.,dessutom är den en aningen snabbare än tidigare versioner,den affär vi gjorde gjordes när vi inte hade några andra alternativ,hard_mismatch,Den affär vi gjorde gjordes när vi inte hade några andra alternativ.,12
5121,icsa i drift hos europolitan,Statskontorets utredning,icsa i drift hos europolitan,statskontorets utredning,hard_mismatch,Statskontorets utredning,5
4647,dagens forskare har svårt att tyda vad människor som levde för bara ett par tusen år sedan menade vad deras symboler betydde vad de trodde på vad som skrämde dem vad deras bokstäver och bilder visar,Ingen idag levande människa skulle förstå det talade språket i Sverige bara för ett par tusen år sedan.,dagens forskare har svårt att tyda vad människor som levde för bara ett par tusen år sedan menade vad deras symboler betydde vad de trodde på vad som skrämde dem vad deras bokstäver och bilder visar,ingen idag levande människa skulle förstå det talade språket i sverige bara för ett par tusen år sedan,hard_mismatch,Ingen idag levande människa skulle förstå det talade språket i Sverige bara för ett par tusen år sedan.,31
1692,fyrahundra niotusen femhundra sexton kronor har förts över från konto nittioåtta nittiotvå streck etthundra fyrtiosex streck femtioåtta till ditt lönekonto,409 516 kronor har förts över från konto 98 92-146-58 till ditt lönekonto.,fyrahundra niotusen femhundra sexton kronor har förts över från konto nittioåtta nittiotvå streck etthundra fyrtiosex streck femtioåtta till ditt lönekonto,fyrahundranio femhundrasexton kronor har förts över från konto nittioåtta nittiotvåetthundrafyrtiosexfemtioåtta till ditt lönekonto,hard_mismatch,fyrahundranio femhundrasexton kronor har förts över från konto nittioåtta nittiotvå-etthundrafyrtiosex-femtioåtta till ditt lönekonto.,10
3926,vi har uppmanat högskolorna/universiteten att ta hänsyn till de nya betygen vid antagningarna,Vi har uppmanat högskolorna och universiteten att ta hänsyn till de nya betygen vid antagningarna.,vi har uppmanat högskolornauniversiteten att ta hänsyn till de nya betygen vid antagningarna,vi har uppmanat högskolorna och universiteten att ta hänsyn till de nya betygen vid antagningarna,hard_mismatch,Vi har uppmanat högskolorna och universiteten att ta hänsyn till de nya betygen vid antagningarna.,3
4610,tim hermansson delägare i vilhelmina allmänning,Detta är min fria och enskilda åsikt.,tim hermansson delägare i vilhelmina allmänning,detta är min fria och enskilda åsikt,hard_mismatch,Detta är min fria och enskilda åsikt.,7
4550,om vi inte kan försörja oss här måste vi flytta,Vi har redan en stor utflyttning från vår kommun och hela samhällsservicen krymper undan för undan.,om vi inte kan försörja oss här måste vi flytta,vi har redan en stor utflyttning från vår kommun och hela samhällsservicen krymper undan för undan,hard_mismatch,Vi har redan en stor utflyttning från vår kommun och hela samhällsservicen krymper undan för undan.,16
4519,det är hög tid att inse att avfolkningen berör hela landet norr och söder öster och väster,Vi vill istället skapa en utveckling där avfolkningsbygder utvecklas till inflyttningsbygder.,det är hög tid att inse att avfolkningen berör hela landet norr och söder öster och väster,vi vill istället skapa en utveckling där avfolkningsbygder utvecklas till inflyttningsbygder,hard_mismatch,Vi vill istället skapa en utveckling där avfolkningsbygder utvecklas till inflyttningsbygder.,17
4855,systems med egna förändringar,En av de få vinnarna var Intel.,systems med egna förändringar,en av de få vinnarna var intel,hard_mismatch,En av de få vinnarna var Intel.,7
5081,i morgon tar de över världen,Communicator kommer först till sommaren.,i morgon tar de över världen,communicator kommer först till sommaren,hard_mismatch,Communicator kommer först till sommaren.,6
4460,men då måste samhället utvecklas som en plats där människor kan växa var och en av oss måste ges möjlighet att vara med,Det är ett mål värdigt centerrörelsen att strida för.,men då måste samhället utvecklas som en plats där människor kan växa var och en av oss måste ges möjlighet att vara med,det är ett mål värdigt centerrörelsen att strida för,hard_mismatch,Det är ett mål värdigt centerrörelsen att strida för.,22
3825,åldersmässigt handlar det om gruppen tjugo till femtio år,Åldersmässigt handlar det om gruppen 20-50 år.,åldersmässigt handlar det om gruppen tjugo till femtio år,åldersmässigt handlar det om gruppen tjugofemtio år,hard_mismatch,Åldersmässigt handlar det om gruppen tjugo-femtio år.,3
1953,furstligast på löparbanan var knut-olof kirjava,Förstligast på löparbanan var Knut Olof Kirjava.,furstligast på löparbanan var knutolof kirjava,förstligast på löparbanan var knut olof kirjava,hard_mismatch,Förstligast på löparbanan var Knut Olof Kirjava.,3
4780,man borde inte äga saker utan bara låna dem,Nyhetsbyrån Direkt,man borde inte äga saker utan bara låna dem,nyhetsbyrån direkt,hard_mismatch,Nyhetsbyrån Direkt,9
5002,riskkapitalbolaget extended capital group pressas också av marknaden,säga vad man vill om bo.,riskkapitalbolaget extended capital group pressas också av marknaden,säga vad man vill om bo,hard_mismatch,säga vad man vill om bo.,8
4661,hur ska du berätta detta,Vilket språk ska du använda?,hur ska du berätta detta,vilket språk ska du använda,hard_mismatch,Vilket språk ska du använda?,4
2060,träimitation,Tre i mitachubn.,träimitation,tre i mitachubn,hard_mismatch,Tre i mitachubn.,3
4466,politiken är ett verktyg för människor som annars står maktlösa när det gäller att ta tillvara sina rättigheter,Därför är det så viktigt att stärka demokratins möjligheter och erkänna demokratins sociala innebörd.,politiken är ett verktyg för människor som annars står maktlösa när det gäller att ta tillvara sina rättigheter,därför är det så viktigt att stärka demokratins möjligheter och erkänna demokratins sociala innebörd,hard_mismatch,Därför är det så viktigt att stärka demokratins möjligheter och erkänna demokratins sociala innebörd.,17
1672,du vill föra över två miljoner åttahundra åttiofemtusen trehundra tio kronor från ditt lönekonto till ditt sparkonto,Du vill föra över 2 885 310 kronor från ditt lönekonto till ditt sparkonto.,du vill föra över två miljoner åttahundra åttiofemtusen trehundra tio kronor från ditt lönekonto till ditt sparkonto,du vill föra över två åttahundraåttiofem trehundratio kronor från ditt lönekonto till ditt sparkonto,hard_mismatch,Du vill föra över två åttahundraåttiofem trehundratio kronor från ditt lönekonto till ditt sparkonto.,5
4733,men visst kommer satsningen att kosta,Dessa kort drar en hel del ström.,men visst kommer satsningen att kosta,dessa kort drar en hel del ström,hard_mismatch,Dessa kort drar en hel del ström.,7
5001,tack så mycket,Riskkapitalbolaget Extended Capital Group pressas också av marknaden.,tack så mycket,riskkapitalbolaget extended capital group pressas också av marknaden,hard_mismatch,Riskkapitalbolaget Extended Capital Group pressas också av marknaden.,8
4217,importen pressar med andra ord ner utnyttjandet av karlshamnsverket och kvar finns bara beredskapsfunktionen för störningar eller extremt hög last,Denna ger nästan inga intäkter.,importen pressar med andra ord ner utnyttjandet av karlshamnsverket och kvar finns bara beredskapsfunktionen för störningar eller extremt hög last,denna ger nästan inga intäkter,hard_mismatch,Denna ger nästan inga intäkter.,20
5056,telenordia säger nej,Det blir möjligt att överklaga beslut.,telenordia säger nej,det blir möjligt att överklaga beslut,hard_mismatch,Det blir möjligt att överklaga beslut.,6
4592,greenpeace tycks verka efter mottot att ändamålen helgar medlen,Tyvärr tror jag att aktionen kommer att leda till rakt motsatt effekt mot vad ni önskar uppnå.,greenpeace tycks verka efter mottot att ändamålen helgar medlen,tyvärr tror jag att aktionen kommer att leda till rakt motsatt effekt mot vad ni önskar uppnå,hard_mismatch,Tyvärr tror jag att aktionen kommer att leda till rakt motsatt effekt mot vad ni önskar uppnå.,16
4640,detta var den så kallade mellanistiden,En istid som kallas Riss hade precis slutat och den moderna istiden Vyrm skulle snart börja.,detta var den så kallade mellanistiden,en istid som kallas riss hade precis slutat och den moderna istiden vyrm skulle snart börja,hard_mismatch,En istid som kallas Riss hade precis slutat och den moderna istiden Vyrm skulle snart börja.,15
1829,åttahundra fem kronor och trettiotre öre har förts över från konto åttionio nollett tjugotre femtiosex sjuttiofyra femtiosex till ditt lönekonto,805 kronor och 33 öre har förts över från konto 8901 23 56 74 56 till ditt lönekonto.,åttahundra fem kronor och trettiotre öre har förts över från konto åttionio nollett tjugotre femtiosex sjuttiofyra femtiosex till ditt lönekonto,åttahundrafem kronor och trettiotre öre har förts över från konto 8901 tjugotre femtiosex sjuttiofyra femtiosex till ditt lönekonto,hard_mismatch,åttahundrafem kronor och trettiotre öre har förts över från konto 8901 tjugotre femtiosex sjuttiofyra femtiosex till ditt lönekonto.,4
4769,det kan även tolka dmiförfrågningar,"Framåtrörelse blir bakåt på skärmen, vänster blir höger.",det kan även tolka dmiförfrågningar,framåtrörelse blir bakåt på skärmen vänster blir höger,hard_mismatch,"Framåtrörelse blir bakåt på skärmen, vänster blir höger.",8
